movie_id,title,genre_id,age_release,description,image_url
1816,A Chorus Line,"18,10402",1985,"A group of dancers congregate on the stage of a Broadway theatre to audition for a new musical production directed by Zach. After the initial eliminations, seventeen hopefuls remain, among them Cassie, who once had a tempestuous romantic relationship with Zach. She is desperate enough for work to humble herself and audition for him; whether he's willing to let professionalism overcome his personal feelings about their past remains to be seen.",/eCyWdrWp6uTmXq0ZeFFxzWPNByN.jpg
11035,Roma,"35,18",1972,"A virtually plotless, gaudy, impressionistic portrait of Rome through the eyes of one of its most famous citizens.",/rqK75R3tTz2iWU0AQ6tLz3KMOU1.jpg
336455,Viral,"18,27,878",2016,"Following the outbreak of a virus that wipes out the majority of the human population, a young woman documents her family's new life in quarantine and tries to protect her infected sister.",/4XLUXRn0Du0xGPUitSuTTT9a8lF.jpg
10975,Operation Condor,"28,12,80,53",1991,"Hired by a Spanish baron, Hong Kong treasure hunter Jackie, a.k.a. ""Asian Hawk"" and his entourage seek WWII Nazi gold buried in the Sahara Desert.",/vkj5JxVgY1ZYhX4pBHHgwdRNEkl.jpg
455558,9/11,"18,53",2017,"Five random strangers find themselves trapped in an elevator in the World Trade Center's North Tower on 9/11. They work together, never giving up hope, to try to escape before the unthinkable happens.",/pGkjEL7RkMogMI6aznsKmZOhd8I.jpg
334527,Criminal Activities,"53,80,18",2015,Four young men make a risky investment together that gets them into trouble with the mob.,/tMygAfhHPUtvAADosZDH9XMQxuN.jpg
1146225,Escaping Paradise,"53,28",2023,"When a young couple vacations on an exotic island, they encounter a dangerous fugitive who is determined to keep them from leaving.",/3UCTls0hVKMCwWtkTmwKcCOzlgu.jpg
639838,Cruel Fixation,53,2019,A recent widow is glad when her son finds a new friend. But it soon becomes clear that he's after a different type of companionship. Will their attraction be her undoing? And what secrets is hiding?,/1d7A66mMtoJ5TQ3UWJn26qUZEhQ.jpg
9515,The Matador,"28,35,80,18,53",2005,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg
9515,The Matador,"28,35,80,18,53",2005,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg
11971,Much Ado About Nothing,"18,35,10749",1993,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",/tvltGP6vYOkHdURag0jPSjhPUAV.jpg
872497,Resurrection,"18,27,9648",2022,"A woman's carefully constructed life is upended when an unwelcome shadow from her past returns, forcing her to confront the monster she's evaded for two decades.",/kfRr8Jm1gaEnLTXCIfHkSw8QW6t.jpg
731740,The Block Island Sound,"27,878",2021,What’s controlling the town on Block Island? There’s a force lurking off the coast and the wildlife and people are all behaving strangely.,/zHFfirwnNowh4ELytFnVIzQvAIl.jpg
680531,The Mad Women's Ball,"53,18,36",2021,A woman who is unfairly institutionalized at a Paris asylum plots to escape with the help of one of its nurses. Based on the novel 'Le bal des folles' by Victoria Mas.,/A8KeSPmFDxqHKwNzyiuwUvPIrw0.jpg
12519,Sirens,"35,18",1994,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",/bOUDHgOlxANs1KsYZEsLSjZBTkd.jpg
4680,Two Men in Town,"80,18",1973,"A former bank robber is released after 10 years in prison. He gets help from a social-worker, but gets harassed by an old cop from his past.",/mSt9oKp7HVhnB8NS52OszOXg5dQ.jpg
33613,The Girl Who Kicked the Hornet's Nest,"28,53,80,9648",2009,"After taking a bullet to the head, Salander is under close supervision in a hospital and is set to face trial for attempted murder on her eventual release. With the help of journalist Mikael Blomkvist and his researchers at Millennium magazine, Salander must prove her innocence. In doing this she plays against powerful enemies and her own past.",/92byRQBuuiLcfKnBi5NOuipSgV8.jpg
11047,Asterix the Gaul,"10751,16,12,35",1967,"In the year 50 BC, Gaul is occupied by the Romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him.",/pcW9R5NHSXrpchdYiubcbdAvpV8.jpg
405882,Don't Kill It,"14,27",2016,"Demon hunter, Jebediah Huntley teams up with an FBI agent to battle a supernatural force in the southern state of Mississippi.",/iQey3UeqU4uQzr82GQJ1pZMwe40.jpg
753091,The Moon,"18,12,878",2023,"In 2029, Korea's lunar probe Woori embarks on a historic journey to the moon, capturing global attention.",/ujdicM6CwaG60hi6e0Mi1Ga1zuk.jpg
356085,Rape Zombie: Lust of the Dead 5,27,2014,"Convinced of the final outcome, a team of scientists travels back in time to stop the spread of a virus turning men into zombified rapists through society and causes them to finally uncover the source of the deadly disease which causes them to attempt to stop it before it happens again.",/emduxyGAGImf40tBuxmAnQhWGpA.jpg
47504,Little Odessa,"18,80",1994,"Long separated from his Russian family, hitman Joshua returns to Brighton Beach for a contract killing for the Russian Mafia. His abusive father, Arkady, banned him from returning after Joshua committed his first murder. He takes up residence in a hotel, and soon everyone knows he has returned. He goes home to visit his dying mother, Irina, and prepares for the assassination, getting drawn back into the criminal community he left behind.",/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg
85889,Filth,"80,18,35",2013,A bigoted junkie cop suffering from borderline personality disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.,/AeIodobH6Z8jvtHhqRSrqYrxGSo.jpg
104859,Mac & Devin Go to High School,35,2012,"A comedy that follows two high school students -- one overachiever struggling to write his valedictorian speech, the other a senior now going on his 15th year of school.",/8XZbbDq3iMbXQVXwexOy9r0Qgpv.jpg
105819,The Peeping Tom,"80,53",1997,"Roy Chen Chih-Lai is a sick rapist/serial killer with a leg fetish, and cuts off his victims' legs as trophies after he's through with them. One day at a bank robbery shootout, he catches police woman Cheng Hsuen on camera, and chooses her to be his next victim. He begins to stalk her and enter her personal life, even waiting for her inside her home. He notices her sister, Kelly, as well (who is also a cop), and her boyfriend, Ken. After he kidnaps and rapes Kelly, Cheng decides to lure the madman by using herself as bait, and bring justice to the situation.",/fTlcWwmUt4iNsu7PKz8Y3jWnLtQ.jpg
9787,Lords of Dogtown,18,2005,"The radical true story behind three teenage surfers from Venice Beach, California, who took skateboarding to the extreme and changed the world of sports forever. Stacy Peralta, Tony Alva and Jay Adams are the Z-Boys, a bunch of nobodies until they create a new style of skateboarding that becomes a worldwide phenomenon. But when their hobby becomes a business, the success shreds their friendship.",/k2NiPfydLSwmk28C6qpvpJPuqtq.jpg
2895,The Apostle,18,1997,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",/jFCpQF6k1ksC7dLUJBgYvNwwlVe.jpg
491473,Gloria Bell,"18,10749",2019,"Gloria is a free-spirited divorcée who spends her days at a straight-laced office job and her nights on the dance floor, joyfully letting loose at clubs around Los Angeles. After meeting Arnold on a night out, she finds herself thrust into an unexpected new romance, filled with both the joys of budding love and the complications of dating, identity, and family.",/oTfAWQXUceUszmifA4AwkIsDccQ.jpg
59468,The Way,"12,35,18",2010,"When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something.",/4wJb8HLMWaJXrYznXNf7eqFUJKL.jpg
15268,Street Fighter: The Legend of Chun-Li,"28,12,878,53",2009,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes on a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",/mLoSUrNME7L19fxu5dBUrU9UJ4h.jpg
926680,Breakout,"28,53",2023,"Having taken control of a maximum security prison, a criminal mastermind faces off against a retired Black Ops agent who had been visiting his incarcerated son.",/if4ri8tSSLPoqCWW2XypnYRO0Dy.jpg
41823,Mo' Better Blues,"18,10749,10402,35",1990,"Talented but self-centered trumpeter Bleek Gilliam is obsessed with his music and indecisiveness about his girlfriends Indigo and Clarke. But when he is forced to come to the aid of his manager and childhood friend, Bleek finds his world more fragile than he ever imagined.",/223W6PWAiYb3BX2rbFvzjbDDIvz.jpg
10758,Waitress,"18,35,10749",2007,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",/sWKzEAxXNClhcHW4iAxYsEG8r0X.jpg
375098,The Show,18,2017,"An unsettling look at reality television, where a disturbing game show has its contestants ending their lives for the public's enjoyment.",/tg3hztSt33hf1OopspKVjVY7jC4.jpg
41291,One from the Heart,"18,10749",1982,"Hank and Frannie don't seem to be able to live together anymore. After a five-year relationship, lustful and dreamy Frannie leaves down-to-earth Hank on the anniversary of their relationship. Each one of them meets their dream mate, but as bright as they may seem, they are but a stage of lights and colors. Will true love prevail over a seemingly glamorous passion?",/5EyIQksa8C9tm82rHIJYGQXZ5Vs.jpg
152599,The Immigrant,"18,10749",2013,1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,/dH9al9Xvsvtmq7LbpafFIY9ZcMZ.jpg
12480,Water Drops on Burning Rocks,"18,10749,35",2000,"In 1970s Germany, Leopold, a 50-year-old businessman, picks up and seduces 20-year old Franz, who swiftly moves into his bachelor pad. Their cozy relationship soon sours as Leopold turns cranky and argumentative. When Franz's buxom blond girlfriend surfaces, and then Leopold's elegant and enigmatic ex, things get funnier, steamier and a lot more complicated.",/4hw1WwUyMTV5DmqTvAiC0w3PRjA.jpg
